0	0	0	0	0
10000	7.44E-03	2.70E-02	0.12542	0
20000	1.36E-02	5.00E-02	0.24714	0
30000	1.96E-02	7.34E-02	0.36714	0
40000	2.44E-02	9.67E-02	0.48478	0
50000	2.91E-02	0.11986	0.60288	0
60000	3.50E-02	0.14307	0.72065	0
70000	3.91E-02	0.16388	0.83813	0
80000	4.50E-02	0.18757	0.95492	0
90000	5.07E-02	0.20937	1.0723	0
100000	5.64E-02	0.23465	1.1896	0
110000	6.07E-02	0.25684	1.3077	0
120000	6.56E-02	0.28163	1.4254	0
130000	7.06E-02	0.30465	1.5404	0
140000	7.64E-02	0.3267	1.6579	0
150000	8.24E-02	0.3488	1.7713	0
160000	8.63E-02	0.373	1.8871	0
170000	9.27E-02	0.3947	2.0046	0
180000	9.70E-02	0.41644	2.1214	0
190000	0.10157	0.43776	2.2351	0
200000	0.1063	0.45774	2.3513	0
210000	0.11016	0.48069	2.4651	0
220000	0.11435	0.5033	2.5846	0
230000	0.11764	0.52549	2.701	0
240000	0.12316	0.54735	2.8181	0
250000	0.12987	0.56996	2.9317	0
260000	0.13506	0.59223	3.0466	0
270000	0.14208	0.61483	3.1626	0
280000	0.1469	0.63855	3.2798	0
290000	0.15208	0.66036	3.3982	0
300000	0.15859	0.68489	3.5114	0
310000	0.16619	0.71158	3.6267	0
320000	0.1721	0.73639	3.742	0
330000	0.17617	0.75927	3.8593	0
340000	0.18118	0.78339	3.9755	0
350000	0.18755	0.80357	4.0928	0
360000	0.19139	0.82662	4.2092	0
370000	0.19799	0.84643	4.3266	0
380000	0.20294	0.86933	4.4432	0
390000	0.20773	0.89237	4.5591	0
400000	0.21385	0.91918	4.6771	0
410000	0.21763	0.94075	4.7944	0
420000	0.2215	0.95851	4.9114	0
430000	0.22633	0.98391	5.0279	0
440000	0.23224	1.0075	5.1454	0
450000	0.23664	1.0304	5.259	0
460000	0.24134	1.0576	5.3753	0
470000	0.24772	1.0807	5.4888	0
480000	0.2551	1.1024	5.6065	0
490000	0.26035	1.124	5.7197	0
500000	0.26769	1.149	5.8341	0
510000	0.27427	1.1713	5.9511	0
520000	0.2762	1.1962	6.0638	0
530000	0.28176	1.2195	6.1781	0
540000	0.28582	1.2403	6.2936	0
550000	0.29232	1.2663	6.4065	0
560000	0.29743	1.2912	6.5245	0
570000	0.2982	1.3125	6.6366	0
580000	0.30338	1.3324	6.7489	0
590000	0.31124	1.3525	6.8639	0
600000	0.31775	1.3726	6.9829	0
610000	0.31998	1.3945	7.1033	0
620000	0.32107	1.4169	7.2184	0
630000	0.32674	1.4409	7.3347	0
640000	0.32938	1.4673	7.4538	0
650000	0.33538	1.4864	7.5717	0
660000	0.34238	1.5128	7.6857	0
670000	0.34537	1.5308	7.8035	0
680000	0.35204	1.5547	7.9193	0
690000	0.35652	1.5795	8.0296	0
700000	0.36147	1.5957	8.1424	0
710000	0.36503	1.6155	8.2544	0
720000	0.37098	1.6333	8.3691	0
730000	0.37748	1.6599	8.4837	0
740000	0.38282	1.679	8.5996	0
750000	0.38859	1.7004	8.7187	0
760000	0.3981	1.7239	8.8362	0
770000	0.40502	1.7443	8.9554	0
780000	0.41134	1.767	9.0726	0
790000	0.41482	1.7777	9.191	0
800000	0.42232	1.7921	9.3081	0
810000	0.42343	1.8139	9.4197	0
820000	0.42677	1.8392	9.5405	0
830000	0.43216	1.8621	9.658	0
840000	0.43502	1.8857	9.7753	0
850000	0.43971	1.909	9.8908	0
860000	0.4443	1.9272	10.005	0
870000	0.44784	1.941	10.122	0
880000	0.45253	1.9602	10.239	0
890000	0.45665	1.986	10.356	0
900000	0.46149	2.0109	10.47	0
910000	0.46722	2.0406	10.584	0
920000	0.47272	2.0619	10.699	0
930000	0.47522	2.0824	10.814	0
940000	0.48215	2.1082	10.931	0
950000	0.48331	2.1297	11.04	0
960000	0.48963	2.1556	11.156	0
970000	0.49913	2.1816	11.274	0
980000	0.49889	2.1984	11.39	0
990000	0.50201	2.2169	11.505	0
1000000	0.50394	2.2393	11.622	0
1010000	0.5085	2.27	11.739	0
1020000	0.51297	2.2903	11.859	0
1030000	0.51925	2.3137	11.966	0
1040000	0.5271	2.3371	12.085	0
1050000	0.52886	2.3529	12.198	0
1060000	0.53478	2.3708	12.316	0
1070000	0.54038	2.392	12.429	0
1080000	0.54585	2.4139	12.551	0
1090000	0.55283	2.4336	12.671	0
1100000	0.55749	2.4494	12.79	0
1110000	0.56045	2.4708	12.904	0
1120000	0.56295	2.496	13.018	0
1130000	0.56709	2.5185	13.134	0
1140000	0.57226	2.5416	13.254	0
1150000	0.57471	2.5632	13.366	0
1160000	0.57961	2.5869	13.481	0
1170000	0.58499	2.6076	13.597	0
1180000	0.59472	2.6351	13.715	0
1190000	0.60271	2.653	13.834	0
1200000	0.60564	2.6729	13.94	0
1210000	0.60846	2.6963	14.056	0
1220000	0.6164	2.7182	14.169	0
1230000	0.62336	2.7362	14.287	0
1240000	0.62482	2.7562	14.4	0
1250000	0.63057	2.7777	14.511	0
1260000	0.63403	2.8034	14.622	0
1270000	0.6367	2.8252	14.735	0
1280000	0.6448	2.8492	14.847	0
1290000	0.65109	2.8699	14.961	0
1300000	0.6569	2.9001	15.076	0
1310000	0.65842	2.9259	15.188	0
1320000	0.65931	2.9544	15.304	0
1330000	0.66219	2.973	15.419	0
1340000	0.66683	3.0017	15.536	0
1350000	0.66866	3.0251	15.65	0
1360000	0.67313	3.0469	15.764	0
1370000	0.67587	3.0653	15.874	0
1380000	0.67777	3.0865	15.987	0
1390000	0.68696	3.1064	16.103	0
1400000	0.69439	3.1296	16.217	0
1410000	0.69341	3.1549	16.328	0
1420000	0.69989	3.1912	16.442	0
1430000	0.70901	3.2171	16.559	0
1440000	0.72055	3.2342	16.68	0
1450000	0.7257	3.2534	16.789	0
1460000	0.72658	3.2792	16.902	0
1470000	0.73461	3.3035	17.019	0
1480000	0.73609	3.3178	17.136	0
1490000	0.74129	3.3417	17.25	0
1500000	0.74831	3.361	17.367	0
1510000	0.75049	3.389	17.484	0
1520000	0.754	3.4047	17.604	0
1530000	0.75795	3.4191	17.721	0
1540000	0.76554	3.4403	17.837	0
1550000	0.76823	3.4678	17.955	0
1560000	0.76821	3.4984	18.068	0
1570000	0.77293	3.5175	18.172	0
1580000	0.77917	3.5418	18.286	0
1590000	0.78191	3.5656	18.403	0
1600000	0.78686	3.5795	18.518	0
1610000	0.79123	3.5927	18.637	0
1620000	0.79538	3.614	18.747	0
1630000	0.7945	3.6308	18.856	0
1640000	0.80422	3.6506	18.976	0
1650000	0.80594	3.6708	19.083	0
1660000	0.81205	3.7018	19.201	0
1670000	0.81797	3.7285	19.319	0
1680000	0.82294	3.748	19.433	0
1690000	0.82883	3.7684	19.548	0
1700000	0.82953	3.7969	19.654	0
1710000	0.83309	3.8132	19.767	0
1720000	0.83685	3.8327	19.888	0
1730000	0.8426	3.854	20.005	0
1740000	0.84512	3.8736	20.125	0
1750000	0.8504	3.8914	20.238	0
1760000	0.85882	3.9184	20.355	0
1770000	0.86308	3.9344	20.477	0
1780000	0.86645	3.9598	20.584	0
1790000	0.87329	3.9952	20.692	0
1800000	0.88019	4.0217	20.8	0
1810000	0.88605	4.0498	20.916	0
1820000	0.89065	4.0749	21.03	0
1830000	0.89911	4.1094	21.147	0
1840000	0.89988	4.1335	21.255	0
1850000	0.90323	4.1549	21.365	0
1860000	0.91092	4.1737	21.489	0
1870000	0.92089	4.2005	21.609	0
1880000	0.92443	4.2258	21.73	0
1890000	0.92897	4.2363	21.842	0
1900000	0.93455	4.2613	21.956	0
1910000	0.94277	4.2851	22.066	0
1920000	0.94866	4.3027	22.186	0
1930000	0.94943	4.3242	22.298	0
1940000	0.95308	4.3457	22.415	0
1950000	0.95715	4.3595	22.542	0
1960000	0.95736	4.3805	22.656	0
1970000	0.96207	4.403	22.776	0
1980000	0.97215	4.4296	22.886	0
1990000	0.97479	4.4514	23.009	0
2000000	0.97304	4.4827	23.12	0
2010000	0.9801	4.5036	23.241	0
2020000	0.98649	4.5165	23.36	0
2030000	0.98805	4.5365	23.483	0
2040000	0.9954	4.5589	23.606	0
2050000	1.0016	4.574	23.712	0
2060000	1.0024	4.5819	23.823	0
2070000	1.0114	4.6014	23.944	0
2080000	1.0124	4.6295	24.056	0
2090000	1.017	4.6472	24.167	0
2100000	1.0227	4.668	24.281	0
2110000	1.0258	4.6939	24.4	0
2120000	1.0301	4.7227	24.516	0
2130000	1.0303	4.7434	24.636	0
2140000	1.0343	4.7759	24.752	0
2150000	1.0419	4.7879	24.868	0
2160000	1.0437	4.8095	24.98	0
2170000	1.0567	4.8299	25.094	0
2180000	1.0609	4.8586	25.214	0
2190000	1.0674	4.8871	25.329	0
2200000	1.0725	4.9026	25.444	0
2210000	1.0799	4.9322	25.564	0
2220000	1.0867	4.9361	25.671	0
2230000	1.0876	4.9611	25.789	0
2240000	1.089	4.9917	25.898	0
2250000	1.1	5.015	26.017	0
2260000	1.1037	5.0387	26.13	0
2270000	1.1122	5.0626	26.253	0
2280000	1.1123	5.0819	26.364	0
2290000	1.1176	5.098	26.482	0
2300000	1.1246	5.1206	26.591	0
2310000	1.1247	5.1432	26.697	0
2320000	1.1307	5.1553	26.811	0
2330000	1.1317	5.1816	26.929	0
2340000	1.1338	5.2047	27.055	0
2350000	1.1397	5.2338	27.165	0
2360000	1.1442	5.2627	27.283	0
2370000	1.1551	5.2868	27.401	0
2380000	1.1558	5.3269	27.514	0
2390000	1.1662	5.3471	27.635	0
2400000	1.1702	5.3595	27.746	0
2410000	1.1715	5.3704	27.863	0
2420000	1.1782	5.3944	27.977	0
2430000	1.1816	5.4115	28.093	0
2440000	1.1845	5.43	28.208	0
2450000	1.1961	5.4493	28.318	0
2460000	1.2064	5.473	28.43	0
2470000	1.215	5.4964	28.547	0
2480000	1.2166	5.5265	28.659	0
2490000	1.2191	5.5404	28.772	0
2500000	1.2257	5.5715	28.886	0
2510000	1.2314	5.5926	29.003	0
2520000	1.2373	5.6176	29.122	0
2530000	1.2421	5.6379	29.241	0
2540000	1.2418	5.6532	29.359	0
2550000	1.2439	5.6737	29.473	0
2560000	1.248	5.6839	29.585	0
2570000	1.2562	5.7	29.699	0
2580000	1.2646	5.7264	29.812	0
2590000	1.273	5.7385	29.935	0
2600000	1.2777	5.7534	30.051	0
2610000	1.2751	5.7712	30.164	0
2620000	1.2778	5.794	30.28	0
2630000	1.2792	5.8155	30.393	0
2640000	1.2868	5.8287	30.518	0
2650000	1.2942	5.8652	30.639	0
2660000	1.3005	5.8855	30.747	0
2670000	1.3091	5.9138	30.87	0
2680000	1.3159	5.942	30.984	0
