0.73096	87.909
0.74288	2.06E-04
0.75479	3.99E-04
0.76671	1.93E-04
0.77863	1.50E-03
0.79054	2.55E-03
0.80246	6.71E-03
0.81438	1.44E-02
0.82629	2.31E-02
0.83821	3.38E-02
0.85013	3.73E-02
0.86204	4.80E-02
0.87396	4.49E-02
0.88588	3.49E-02
0.89779	4.24E-02
0.90971	3.95E-02
0.92163	3.69E-02
0.93354	4.67E-02
0.94546	5.54E-02
0.95738	7.55E-02
0.96929	9.57E-02
0.98121	0.12181
0.99313	0.14056
1.005	0.15896
1.017	0.17877
1.0289	0.19344
1.0408	0.23687
1.0527	0.29716
1.0646	0.36534
1.0765	0.4626
1.0885	0.47795
1.1004	0.47994
1.1123	0.67619
1.1242	0.8539
1.1361	1.0107
1.148	1.6328
1.16	3.3737
1.1719	4.5075
1.1838	3.4638
1.1957	2.4614
1.2076	1.9522
1.2195	1.6037
1.2315	1.3887
1.2434	1.2683
1.2553	1.1598
1.2672	1.0622
1.2791	1.0048
1.291	0.97308
1.303	0.94606
1.3149	0.96132
1.3268	0.95756
1.3387	0.97204
1.3506	0.99807
1.3625	1.0316
1.3745	1.0743
1.3864	1.1419
1.3983	1.1755
1.4102	1.2
1.4221	1.2549
1.434	1.301
