0.73319	3.8734
0.74747	2.8828
0.76175	2.2558
0.77603	1.8003
0.79031	1.5037
0.80458	1.2915
0.81886	1.1475
0.83314	1.0801
0.84742	1.0562
0.8617	1.0681
0.87598	1.1246
0.89026	1.1228
0.90454	1.1253
0.91882	1.1049
0.9331	1.0705
0.94737	1.0635
0.96165	1.0461
0.97593	1.0242
0.99021	0.99928
1.0045	1.0073
1.0188	0.98616
1.033	0.97508
1.0473	0.96957
1.0616	0.96753
1.0759	0.97962
1.0902	0.97184
1.1044	0.96763
1.1187	0.9799
1.133	0.98243
1.1473	0.97879
1.1616	0.99377
1.1758	0.9881
1.1901	0.99647
1.2044	0.98902
1.2187	0.98289
1.233	0.97493
1.2472	0.97154
1.2615	0.96959
1.2758	0.95439
1.2901	0.97352
1.3043	0.9522
1.3186	0.96903
1.3329	0.96047
1.3472	0.96612
1.3615	0.9519
1.3757	0.9677
1.39	0.96489
1.4043	0.96169
1.4186	0.95926
1.4329	0.96197
