0.702670	0.000000
0.708000	0.000000
0.713330	0.017854
0.718670	1.005500
0.724000	4.408000
0.729330	4.793500
0.734670	4.272500
0.740000	3.795000
0.745330	3.451300
0.750670	3.068500
0.756000	2.855200
0.761330	2.713500
0.766670	2.533500
0.772000	2.386200
0.777330	2.208200
0.782670	2.027500
0.788000	2.035500
0.793330	1.891500
0.798670	1.772000
0.804000	1.760300
0.809330	1.718100
0.814670	1.593000
0.820000	1.581900
0.825330	1.552600
0.830670	1.504800
0.836000	1.441800
0.841330	1.403800
0.846670	1.381400
0.852000	1.321400
0.857330	1.316800
0.862670	1.272100
0.868000	1.299200
0.873330	1.274500
0.878670	1.234100
0.884000	1.207100
0.889330	1.208900
0.894670	1.203100
0.900000	1.144000
0.905330	1.170300
0.910670	1.172600
0.916000	1.157200
0.921330	1.136200
0.926670	1.148800
0.932000	1.117300
0.937330	1.134800
0.942670	1.103300
0.948000	1.106100
0.953330	1.054200
0.958670	1.082000
0.964000	1.050500
0.969330	1.031700
0.974670	1.072300
0.980000	1.033400
0.985330	1.059700
0.990670	1.039100
0.996000	1.020700
1.001300	1.052900
1.006700	1.013000
1.012000	1.030800
1.017300	0.986770
1.022700	0.992430
1.028000	0.995770
1.033300	0.953620
1.038700	0.974370
1.044000	0.949160
1.049300	0.965670
1.054700	1.006300
1.060000	1.011300
1.065300	0.971560
1.070700	1.011400
1.076000	0.956320
1.081300	0.984790
1.086700	0.988930
1.092000	0.984690
1.097300	0.998090
1.102700	0.981920
1.108000	0.926550
1.113300	0.968080
1.118700	0.971570
1.124000	0.995630
1.129300	0.955980
1.134700	0.949660
1.140000	0.978370
1.145300	1.005300
1.150700	0.979180
1.156000	1.015800
1.161300	1.009000
1.166700	1.020400
1.172000	1.012200
1.177300	1.003100
1.182700	1.013200
1.188000	1.017800
1.193300	1.000800
1.198700	1.000600
1.204000	1.024400
1.209300	1.030400
1.214700	0.995450
1.220000	1.013700
1.225300	0.980970
1.230700	0.988730
1.236000	1.022600
1.241300	1.014100
1.246700	0.989570
1.252000	1.014200
1.257300	0.971180
1.262700	0.991720
1.268000	0.982220
1.273300	0.981010
1.278700	0.987200
1.284000	1.002900
1.289300	0.983680
1.294700	1.000200
1.300000	0.970740
1.305300	0.963490
1.310700	0.992470
1.316000	0.981820
1.321300	0.955910
1.326700	1.000500
1.332000	0.985470
1.337300	0.969580
1.342700	0.975540
1.348000	0.984080
1.353300	0.970970
1.358700	0.976280
1.364000	0.971310
1.369300	0.973850
1.374700	0.975520
1.380000	0.965610
1.385300	0.972980
1.390700	0.940480
1.396000	0.957390
1.401300	0.949730
1.406700	0.995540
1.412000	0.977590
1.417300	0.946880
1.422700	0.930820
1.428000	0.964160
1.433300	0.971550
1.438700	0.974240
1.444000	0.965780
1.449300	0.941390
1.454700	0.945050
1.460000	0.960360
1.465300	0.949680
1.470700	0.952600
1.476000	0.928010
1.481300	0.931520
1.486700	0.947790
1.492000	0.937970
1.497300	0.935180
