0.71386	2.39E-03
0.71459	1.19E-02
0.71532	1.90E-02
0.71604	5.94E-02
0.71677	0.1517
0.7175	0.2744
0.71822	0.4155
0.71895	0.6856
0.71968	1.0722
0.7204	1.3844
0.72113	1.6978
0.72185	2.1618
0.72258	2.5796
0.72331	2.9399
0.72403	3.0316
0.72476	3.2109
0.72549	3.466
0.72621	3.1565
0.72694	3.2148
0.72767	3.2336
0.72839	3.1308
0.72912	3.2276
0.72985	3.0703
0.73057	2.9319
0.7313	2.9671
0.73203	2.9862
0.73275	3.0233
0.73348	3.0536
0.73421	2.799
0.73493	2.895
0.73566	2.9118
0.73638	2.9509
0.73711	2.703
0.73784	2.8252
0.73856	2.6545
0.73929	2.7718
0.74002	2.5217
0.74074	2.6766
0.74147	2.6714
0.7422	2.602
0.74292	2.6367
0.74365	2.528
0.74438	2.4132
0.7451	2.4151
0.74583	2.5154
0.74656	2.3117
0.74728	2.292
0.74801	2.3006
0.74874	2.3439
0.74946	2.2266
0.75019	2.3413
0.75091	2.2612
0.75164	2.2396
0.75237	2.2761
0.75309	2.1343
0.75382	2.2567
0.75455	2.1903
0.75527	2.0537
0.756	2.1329
0.75673	2.1564
0.75745	2.1544
0.75818	1.9893
0.75891	2.0616
0.75963	1.9289
0.76036	2.0348
0.76109	2.0246
0.76181	1.9578
0.76254	1.8891
0.76327	1.8918
0.76399	1.8256
0.76472	1.82
0.76544	1.8561
0.76617	1.8152
0.7669	1.7455
0.76762	1.7298
0.76835	1.8049
0.76908	1.7768
0.7698	1.7221
0.77053	1.7742
0.77126	1.7525
0.77198	1.6123
0.77271	1.7989
0.77344	1.6123
0.77416	1.6235
0.77489	1.586
0.77562	1.5992
0.77634	1.6488
0.77707	1.5509
0.7778	1.6869
0.77852	1.6737
0.77925	1.6144
0.77997	1.5153
0.7807	1.5804
0.78143	1.5994
0.78215	1.5268
0.78288	1.526
0.78361	1.4478
0.78433	1.5203
0.78506	1.5629
0.78579	1.4674
0.78651	1.5099
0.78724	1.4069
0.78797	1.4573
0.78869	1.4311
0.78942	1.3347
0.79015	1.4844
0.79087	1.4447
0.7916	1.3915
0.79233	1.29
0.79305	1.4212
0.79378	1.3568
0.7945	1.3832
0.79523	1.3364
0.79596	1.3744
0.79668	1.3258
0.79741	1.3808
0.79814	1.2866
0.79886	1.2289
0.79959	1.2533
0.80032	1.3309
0.80104	1.3209
0.80177	1.3242
0.8025	1.2386
0.80322	1.1986
0.80395	1.2209
0.80468	1.3165
0.8054	1.2128
