0.71386	0
0.71459	0
0.71532	0
0.71604	0
0.71677	0
0.7175	0
0.71822	0
0.71895	1.44E-02
0.71968	0.17994
0.7204	1.4618
0.72113	8.6813
0.72185	35.195
0.72258	104.7
0.72331	244.03
0.72403	450.95
0.72476	663.23
0.72549	813.69
0.72621	478.84
0.72694	39.876
0.72767	4.1679
0.72839	0.60427
0.72912	0.16129
0.72985	4.20E-02
0.73057	2.10E-02
0.7313	1.39E-02
0.73203	3.48E-03
0.73275	3.47E-03
0.73348	0
0.73421	0
0.73493	0
0.73566	3.44E-03
0.73638	0
0.73711	0
0.73784	0
0.73856	0
0.73929	0
0.74002	0
0.74074	0
0.74147	0
0.7422	0
0.74292	0
0.74365	0
0.74438	0
0.7451	3.36E-03
0.74583	0
0.74656	0
0.74728	0
0.74801	0
0.74874	0
0.74946	0
0.75019	0
0.75091	3.31E-03
0.75164	3.30E-03
0.75237	0
0.75309	0
0.75382	0
0.75455	0
0.75527	0
0.756	0
0.75673	0
0.75745	0
0.75818	0
0.75891	0
0.75963	0
0.76036	0
0.76109	0
0.76181	0
0.76254	0
0.76327	0
0.76399	0
0.76472	0
0.76544	0
0.76617	0
0.7669	0
0.76762	0
0.76835	0
0.76908	0
0.7698	0
0.77053	0
0.77126	0
0.77198	3.13E-03
0.77271	0
0.77344	3.12E-03
0.77416	0
0.77489	0
0.77562	0
0.77634	0
0.77707	0
0.7778	3.08E-03
0.77852	0
0.77925	0
0.77997	3.06E-03
0.7807	3.06E-03
0.78143	0
0.78215	3.05E-03
0.78288	0
0.78361	3.04E-03
0.78433	6.06E-03
0.78506	0
0.78579	9.06E-03
0.78651	0
0.78724	3.01E-03
0.78797	0
0.78869	0
0.78942	2.99E-03
0.79015	2.99E-03
0.79087	2.98E-03
0.7916	5.95E-03
0.79233	2.97E-03
0.79305	2.96E-03
0.79378	2.96E-03
0.7945	2.95E-03
0.79523	2.95E-03
0.79596	0
0.79668	0
0.79741	8.79E-03
0.79814	5.85E-03
0.79886	8.76E-03
0.79959	2.92E-03
0.80032	0
0.80104	8.71E-03
0.80177	5.80E-03
0.8025	2.89E-03
0.80322	5.78E-03
0.80395	5.77E-03
0.80468	2.88E-03
0.8054	8.62E-03
0.80613	1.43E-02
0.80686	8.59E-03
0.80758	2.00E-02
0.80831	8.56E-03
0.80903	5.70E-03
0.80976	1.71E-02
0.81049	1.14E-02
0.81121	1.42E-02
0.81194	2.83E-03
0.81267	1.13E-02
0.81339	1.13E-02
0.81412	1.41E-02
0.81485	8.42E-03
0.81557	1.68E-02
0.8163	1.68E-02
0.81703	2.23E-02
0.81775	2.79E-02
0.81848	1.39E-02
0.81921	1.39E-02
0.81993	1.39E-02
0.82066	1.66E-02
0.82139	1.38E-02
0.82211	1.65E-02
0.82284	2.20E-02
0.82356	1.92E-02
0.82429	2.19E-02
0.82502	2.19E-02
0.82574	3.01E-02
0.82647	1.91E-02
0.8272	2.45E-02
0.82792	1.90E-02
0.82865	3.80E-02
0.82938	1.90E-02
0.8301	2.43E-02
0.83083	3.78E-02
0.83156	2.97E-02
0.83228	2.69E-02
0.83301	4.57E-02
0.83374	2.15E-02
0.83446	3.21E-02
0.83519	2.41E-02
0.83592	2.40E-02
0.83664	3.99E-02
0.83737	3.99E-02
0.83809	4.51E-02
0.83882	3.71E-02
0.83955	3.17E-02
0.84027	3.17E-02
0.841	4.74E-02
0.84173	3.68E-02
0.84245	2.89E-02
0.84318	3.41E-02
0.84391	2.36E-02
0.84463	4.18E-02
0.84536	2.87E-02
0.84609	3.38E-02
0.84681	3.90E-02
0.84754	4.15E-02
0.84827	2.59E-02
