0.71386	0	1.07E-02	0	0
0.71459	5.34E-03	5.34E-03	5.34E-03	0
0.71532	2.13E-02	3.73E-02	1.07E-02	4.26E-02
0.71604	5.32E-02	6.38E-02	4.25E-02	6.91E-02
0.71677	0.11142	9.55E-02	9.55E-02	0.11672
0.7175	0.20121	0.22239	0.16944	0.18532
0.71822	0.32234	0.32234	0.27478	0.41745
0.71895	0.49571	0.46935	0.51153	0.48517
0.71968	0.83154	0.76312	0.78417	0.80523
0.7204	1.0925	0.99794	1.103	1.04
0.72113	1.4572	1.4205	1.3576	1.5463
0.72185	1.6583	1.6374	1.6949	1.5641
0.72258	2.1144	1.8168	1.9995	1.9369
0.72331	2.3602	2.1622	2.2195	2.3342
0.72403	2.6051	2.2723	2.5479	2.3919
0.72476	2.4753	2.6466	2.5272	2.4182
0.72549	2.8588	2.6879	2.5584	2.5791
0.72621	2.636	2.5429	2.636	2.7032
0.72694	2.6617	2.4347	2.4502	2.5327
0.72767	2.574	2.5688	2.5225	2.3372
0.72839	2.5432	2.5637	2.3325	2.7281
0.72912	2.5278	2.4048	2.4971	2.6509
0.72985	2.5023	2.5484	2.5535	2.3283
0.73057	2.4616	2.4105	2.4514	2.6097
0.7313	2.365	2.2783	2.574	2.5536
0.73203	2.4773	2.167	2.5282	2.4976
0.73275	2.4165	2.3201	2.2896	2.4165
0.73348	2.5181	2.2141	2.4928	2.4269
0.73421	2.3716	2.2553	2.3412	2.5738
0.73493	2.1045	2.2912	2.2306	2.271
0.73566	2.337	2.0802	2.2615	2.4881
0.73638	2.448	2.2671	2.2671	2.2017
0.73711	2.2676	2.1422	2.2074	2.2074
0.73784	2.1831	2.2682	2.163	2.2582
0.73856	2.1338	2.1588	2.2437	2.2287
0.73929	2.2643	2.2044	2.2692	2.0498
0.74002	2.0955	2.1403	2.21	2.215
0.74074	2.3796	2.0269	2.2504	2.1212
0.74147	2.37	1.889	2.0477	2.2658
0.7422	2.3208	2.0536	2.0338	2.2119
0.74292	2.0644	2.2027	2.1335	2.2718
0.74365	2.0456	2.0456	2.1293	2.1441
0.74438	1.9825	2.0071	2.0858	2.0858
0.7451	2.1456	2.0376	1.959	2.2929
0.74583	2.3129	1.9209	1.9454	2.1659
0.74656	2.2351	1.9563	1.8585	2.0248
0.74728	2.1673	1.9379	1.9818	2.1185
0.74801	1.9682	1.8805	2.051	1.9779
0.74874	2.0373	1.8671	2.1151	1.9401
0.74946	1.8926	1.8878	1.9994	1.9315
0.75019	1.918	1.9229	1.8841	1.918
0.75091	1.9385	1.7693	1.9772	1.8708
0.75164	2.0602	2.065	1.8238	1.8624
0.75237	1.8925	1.9406	2.0369	1.9503
0.75309	1.8215	1.8888	1.8984	1.9994
0.75382	1.8084	1.914	1.9523	1.8996
0.75455	1.7619	1.7762	1.8289	1.7188
0.75527	1.9257	1.8493	1.9544	1.9879
0.756	2.0603	1.6502	1.8839	1.8743
0.75673	1.8898	1.8136	1.7993	1.5756
