0.73319	2.4047
0.74747	2.0431
0.76175	1.7356
0.77603	1.5312
0.79031	1.4166
0.80458	1.2854
0.81886	1.2103
0.83314	1.1562
0.84742	1.1325
0.8617	1.1068
0.87598	1.1401
0.89026	1.1643
0.90454	1.1519
0.91882	1.1407
0.9331	1.1152
0.94737	1.1056
0.96165	1.1184
0.97593	1.072
0.99021	1.0936
1.0045	1.0671
1.0188	1.0821
1.033	1.0615
1.0473	1.0499
1.0616	1.039
1.0759	1.0243
1.0902	1.0616
1.1044	1.0162
1.1187	1.0372
1.133	1.0451
1.1473	1.0366
1.1616	1.0221
1.1758	1.0165
1.1901	1.0123
1.2044	1.0239
1.2187	1.0106
1.233	1.0178
1.2472	0.99923
1.2615	1.0093
1.2758	0.99675
1.2901	0.98839
1.3043	0.98325
1.3186	1.0102
1.3329	0.97935
1.3472	0.99828
1.3615	0.99691
1.3757	0.98489
1.39	0.99132
1.4043	1.0006
1.4186	0.98813
1.4329	0.99636
