0.73319	4.2803
0.74747	3.1497
0.76175	2.436
0.77603	1.9567
0.79031	1.6132
0.80458	1.4011
0.81886	1.2616
0.83314	1.1559
0.84742	1.1179
0.8617	1.1501
0.87598	1.1764
0.89026	1.1706
0.90454	1.1706
0.91882	1.1443
0.9331	1.1273
0.94737	1.0956
0.96165	1.0795
0.97593	1.0525
0.99021	1.0345
1.0045	1.0199
1.0188	1.0117
1.033	1.0017
1.0473	0.98957
1.0616	0.99468
1.0759	0.97241
1.0902	0.98424
1.1044	0.98522
1.1187	0.9668
1.133	0.98963
1.1473	1.0129
1.1616	1.015
1.1758	1.0296
1.1901	1.0091
1.2044	1.0259
1.2187	1.0156
1.233	0.98941
1.2472	0.99139
1.2615	0.98078
1.2758	0.9681
1.2901	0.97151
1.3043	0.98824
1.3186	0.9825
1.3329	0.97812
1.3472	0.97751
1.3615	0.97174
1.3757	0.97316
1.39	0.96794
1.4043	0.97019
1.4186	0.97183
1.4329	0.96898
