0	0	0	0	0
10000	7.47E-03	2.39E-02	0.11056	0
20000	1.37E-02	4.47E-02	0.21502	0
30000	1.95E-02	6.33E-02	0.31747	0
40000	2.51E-02	8.18E-02	0.41825	0
50000	3.05E-02	9.89E-02	0.5182	0
60000	3.56E-02	0.11611	0.61786	0
70000	4.00E-02	0.13112	0.71532	0
80000	4.46E-02	0.14731	0.81405	0
90000	4.88E-02	0.16253	0.91338	0
100000	5.24E-02	0.17825	1.0107	0
110000	5.74E-02	0.1948	1.1083	0
120000	6.10E-02	0.2088	1.2042	0
130000	6.47E-02	0.22537	1.2986	0
140000	6.88E-02	0.23781	1.3943	0
150000	7.29E-02	0.25147	1.4877	0
160000	7.60E-02	0.26431	1.5828	0
170000	8.01E-02	0.27836	1.6761	0
180000	8.31E-02	0.29083	1.7699	0
190000	8.61E-02	0.30262	1.8639	0
200000	8.96E-02	0.31385	1.9578	0
210000	9.28E-02	0.3249	2.0506	0
220000	9.48E-02	0.337	2.1453	0
230000	9.72E-02	0.3461	2.2378	0
240000	9.96E-02	0.35588	2.3299	0
250000	0.10274	0.36605	2.4249	0
260000	0.10615	0.37741	2.5183	0
270000	0.1084	0.38925	2.6113	0
280000	0.10986	0.39867	2.7036	0
290000	0.11172	0.40751	2.7958	0
300000	0.11328	0.41702	2.8879	0
310000	0.11557	0.42662	2.9782	0
320000	0.11634	0.43557	3.0684	0
330000	0.11779	0.44584	3.1574	0
340000	0.11979	0.456	3.2485	0
350000	0.1208	0.46342	3.3392	0
360000	0.12301	0.47264	3.428	0
370000	0.12399	0.47996	3.5196	0
380000	0.12651	0.48851	3.6086	0
390000	0.12939	0.49605	3.7005	0
400000	0.13011	0.5041	3.7914	0
410000	0.13226	0.51342	3.886	0
420000	0.13473	0.52316	3.977	0
430000	0.13637	0.52909	4.0666	0
440000	0.13812	0.53615	4.1553	0
450000	0.13983	0.54432	4.2483	0
460000	0.14077	0.54989	4.3404	0
470000	0.14232	0.55617	4.4271	0
480000	0.14264	0.56351	4.517	0
490000	0.1448	0.56894	4.6045	0
500000	0.14465	0.57307	4.6938	0
510000	0.14486	0.5819	4.785	0
520000	0.14541	0.59031	4.8733	0
530000	0.14685	0.59428	4.9628	0
540000	0.1473	0.59963	5.0551	0
550000	0.14925	0.60487	5.1444	0
560000	0.15043	0.6113	5.2384	0
570000	0.15273	0.61739	5.3254	0
580000	0.15329	0.62433	5.415	0
590000	0.15478	0.62818	5.5033	0
600000	0.15473	0.63439	5.5913	0
610000	0.15488	0.64015	5.6812	0
620000	0.1561	0.64422	5.772	0
630000	0.15787	0.64976	5.8572	0
640000	0.15813	0.65502	5.9468	0
650000	0.15926	0.65966	6.0353	0
660000	0.16086	0.66399	6.1243	0
670000	0.16189	0.66835	6.2141	0
680000	0.16167	0.67155	6.299	0
690000	0.16168	0.67608	6.3858	0
700000	0.16277	0.68139	6.4792	0
710000	0.16405	0.68725	6.5699	0
720000	0.16522	0.69179	6.6536	0
730000	0.16627	0.69505	6.7414	0
740000	0.1657	0.69996	6.8331	0
750000	0.16626	0.70394	6.9171	0
760000	0.16731	0.70457	7.0061	0
770000	0.16779	0.70954	7.093	0
780000	0.16839	0.71443	7.1808	0
790000	0.16925	0.71747	7.27	0
800000	0.16976	0.71988	7.3569	0
810000	0.17107	0.7248	7.4468	0
820000	0.17256	0.72845	7.5337	0
830000	0.17387	0.73457	7.6242	0
840000	0.17538	0.73935	7.7117	0
850000	0.17736	0.74371	7.8017	0
860000	0.17888	0.7484	7.8887	0
870000	0.17802	0.7501	7.9774	0
880000	0.17805	0.75253	8.0634	0
890000	0.17941	0.75366	8.1524	0
900000	0.17908	0.75569	8.2399	0
910000	0.18045	0.76094	8.326	0
920000	0.1807	0.76476	8.4121	0
930000	0.18073	0.77049	8.4966	0
940000	0.18203	0.77369	8.5839	0
950000	0.18193	0.77806	8.6681	0
960000	0.18211	0.78279	8.7484	0
970000	0.18325	0.78638	8.8321	0
980000	0.18529	0.78984	8.9213	0
990000	0.1848	0.79335	9.0074	0
1000000	0.18556	0.79567	9.0929	0
1010000	0.18719	0.80011	9.1824	0
1020000	0.18813	0.80266	9.2706	0
1030000	0.1897	0.80618	9.3511	0
1040000	0.19097	0.81023	9.4363	0
1050000	0.19217	0.81385	9.5196	0
1060000	0.19231	0.81625	9.6093	0
1070000	0.19391	0.81867	9.6913	0
1080000	0.19278	0.82041	9.7714	0
1090000	0.19373	0.82387	9.8503	0
1100000	0.19414	0.82688	9.9361	0
1110000	0.19399	0.829	10.02	0
1120000	0.19563	0.83102	10.103	0
1130000	0.19547	0.83192	10.192	0
1140000	0.19481	0.83638	10.28	0
1150000	0.19418	0.8375	10.364	0
1160000	0.19524	0.83911	10.451	0
1170000	0.19746	0.84215	10.539	0
1180000	0.1986	0.8432	10.625	0
1190000	0.19861	0.84415	10.71	0
1200000	0.19884	0.84781	10.795	0
1210000	0.19817	0.84953	10.878	0
1220000	0.19853	0.85249	10.964	0
1230000	0.19942	0.85512	11.053	0
1240000	0.20025	0.85662	11.141	0
1250000	0.20031	0.85665	11.224	0
1260000	0.20125	0.86105	11.308	0
1270000	0.20081	0.86344	11.395	0
1280000	0.20254	0.86668	11.481	0
1290000	0.20279	0.86876	11.566	0
1300000	0.20432	0.87086	11.651	0
1310000	0.20419	0.8733	11.739	0
1320000	0.20514	0.87472	11.826	0
1330000	0.20513	0.8755	11.908	0
1340000	0.20492	0.87824	11.993	0
1350000	0.2053	0.88196	12.079	0
1360000	0.20615	0.8849	12.166	0
1370000	0.20671	0.89018	12.25	0
1380000	0.20667	0.89042	12.333	0
1390000	0.20638	0.89046	12.414	0
1400000	0.20748	0.89298	12.495	0
1410000	0.20828	0.89656	12.576	0
1420000	0.20795	0.89823	12.666	0
1430000	0.20799	0.8994	12.75	0
1440000	0.20925	0.9005	12.833	0
